name,datetime (utc timezone),followed
kheng.bnk48official,2018-05-17 07:00:02,39353
niky.bnk48office,2018-05-17 07:00:02,37997
gygee.bnk48official,2018-05-17 07:00:02,36722
new.bnk48official,2018-05-17 07:00:02,36264
khamin.bnk48official,2018-05-17 07:00:02,35243
stang.bnk48office,2018-05-17 07:00:02,34924
view.bnk48official,2018-05-17 07:00:02,34899
minmin.bnk48office,2018-05-17 07:00:02,34613
natherine.bnk48official,2018-05-17 07:00:02,33860
maira.bnk48official,2018-05-17 07:00:02,33792
faii.bnk48official,2018-05-17 07:00:02,32596
oom.bnk48official,2018-05-17 07:00:02,32238
nine.bnk48official,2018-05-17 07:00:02,30067
pun.bnk48official,2018-05-17 06:00:02,446824
cherprang.bnk48official,2018-05-17 06:00:02,381968
orn.bnk48official,2018-05-17 06:00:02,291261
jennis.bnk48official,2018-05-17 06:00:02,268378
music.bnk48official,2018-05-17 06:00:02,258524
mobile.bnk48official,2018-05-17 06:00:02,254729
noey.bnk48office,2018-05-17 06:00:02,245635
kaimook.bnk48official,2018-05-17 06:00:02,229394
kaew.bnk48official,2018-05-17 06:00:02,206496
tarwaan.bnk48office,2018-05-17 06:00:02,184674
satchan.bnk48official,2018-05-17 06:00:02,180594
namneung.bnk48official,2018-05-17 06:00:02,172059
pupe.bnk48official,2018-05-17 06:00:02,161388
miori.bnk48official,2018-05-17 06:00:02,153610
namsai.bnk48official,2018-05-17 06:00:02,153306
jane.bnk48official,2018-05-17 06:00:02,150378
can.bnk48official,2018-05-17 06:00:02,146740
rinaizuta.bnk48official,2018-05-17 06:00:02,134136
jaa.bnk48official,2018-05-17 06:00:02,133467
korn.bnk48official,2018-05-17 06:00:02,128513
mind.bnk48official,2018-05-17 06:00:02,122408
maysa.bnk48official,2018-05-17 06:00:02,122005
nink.bnk48official,2018-05-17 06:00:02,116030
kate.bnk48official,2018-05-17 06:00:02,108683
piam.bnk48office,2018-05-17 06:00:02,108299
jib.bnk48office,2018-05-17 06:00:02,101897
mewnich.bnk48official,2018-05-17 06:00:02,80636
fond.bnk48office,2018-05-17 06:00:02,69559
june.bnk48office,2018-05-17 06:00:02,67694
cake.bnk48official,2018-05-17 06:00:02,49940
bamboo.bnk48office,2018-05-17 06:00:02,48628
aom.bnk48official,2018-05-17 06:00:02,45464
panda.bnk48official,2018-05-17 06:00:02,43891
deenee.bnk48official,2018-05-17 06:00:02,43284
pakwan.bnk48office,2018-05-17 06:00:02,42383
wee.bnk48official,2018-05-17 06:00:02,40629
myyu.bnk48official,2018-05-17 06:00:02,39833
phukkhom.bnk48office,2018-05-17 06:00:02,39440
fifa.bnk48official,2018-05-17 06:00:02,39375
kheng.bnk48official,2018-05-17 06:00:02,39337
niky.bnk48office,2018-05-17 06:00:02,37986
gygee.bnk48official,2018-05-17 06:00:02,36711
new.bnk48official,2018-05-17 06:00:02,36249
khamin.bnk48official,2018-05-17 06:00:02,35236
stang.bnk48office,2018-05-17 06:00:02,34913
view.bnk48official,2018-05-17 06:00:02,34887
minmin.bnk48office,2018-05-17 06:00:02,34606
natherine.bnk48official,2018-05-17 06:00:02,33853
maira.bnk48official,2018-05-17 06:00:02,33780
faii.bnk48official,2018-05-17 06:00:02,32589
oom.bnk48official,2018-05-17 06:00:02,32224
nine.bnk48official,2018-05-17 06:00:02,30062
pun.bnk48official,2018-05-17 05:00:02,446770
cherprang.bnk48official,2018-05-17 05:00:02,381933
orn.bnk48official,2018-05-17 05:00:02,291219
jennis.bnk48official,2018-05-17 05:00:02,268343
music.bnk48official,2018-05-17 05:00:02,258469
mobile.bnk48official,2018-05-17 05:00:02,254682
noey.bnk48office,2018-05-17 05:00:02,245596
kaimook.bnk48official,2018-05-17 05:00:02,229364
kaew.bnk48official,2018-05-17 05:00:02,206455
tarwaan.bnk48office,2018-05-17 05:00:02,184644
satchan.bnk48official,2018-05-17 05:00:02,180565
namneung.bnk48official,2018-05-17 05:00:02,172030
pupe.bnk48official,2018-05-17 05:00:02,161359
miori.bnk48official,2018-05-17 05:00:02,153591
namsai.bnk48official,2018-05-17 05:00:02,153281
jane.bnk48official,2018-05-17 05:00:02,150352
can.bnk48official,2018-05-17 05:00:02,146718
rinaizuta.bnk48official,2018-05-17 05:00:02,134121
jaa.bnk48official,2018-05-17 05:00:02,133448
korn.bnk48official,2018-05-17 05:00:02,128493
mind.bnk48official,2018-05-17 05:00:02,122383
maysa.bnk48official,2018-05-17 05:00:02,121980
nink.bnk48official,2018-05-17 05:00:02,116012
kate.bnk48official,2018-05-17 05:00:02,108663
piam.bnk48office,2018-05-17 05:00:02,108282
jib.bnk48office,2018-05-17 05:00:02,101881
mewnich.bnk48official,2018-05-17 05:00:02,80598
fond.bnk48office,2018-05-17 05:00:02,69518
june.bnk48office,2018-05-17 05:00:02,67671
cake.bnk48official,2018-05-17 05:00:02,49918
bamboo.bnk48office,2018-05-17 05:00:02,48601
aom.bnk48official,2018-05-17 05:00:02,45429
panda.bnk48official,2018-05-17 05:00:02,43871
deenee.bnk48official,2018-05-17 05:00:02,43265
pakwan.bnk48office,2018-05-17 05:00:02,42361
wee.bnk48official,2018-05-17 05:00:02,40609
myyu.bnk48official,2018-05-17 05:00:02,39818
phukkhom.bnk48office,2018-05-17 05:00:02,39421
fifa.bnk48official,2018-05-17 05:00:02,39357
kheng.bnk48official,2018-05-17 05:00:02,39324
niky.bnk48office,2018-05-17 05:00:02,37971
gygee.bnk48official,2018-05-17 05:00:02,36694
new.bnk48official,2018-05-17 05:00:02,36231
khamin.bnk48official,2018-05-17 05:00:02,35216
stang.bnk48office,2018-05-17 05:00:02,34893
view.bnk48official,2018-05-17 05:00:02,34868
minmin.bnk48office,2018-05-17 05:00:02,34588
natherine.bnk48official,2018-05-17 05:00:02,33839
maira.bnk48official,2018-05-17 05:00:02,33765
faii.bnk48official,2018-05-17 05:00:02,32571
oom.bnk48official,2018-05-17 05:00:02,32208
nine.bnk48official,2018-05-17 05:00:02,30044
pun.bnk48official,2018-05-17 04:00:02,446718
cherprang.bnk48official,2018-05-17 04:00:02,381896
orn.bnk48official,2018-05-17 04:00:02,291174
jennis.bnk48official,2018-05-17 04:00:02,268305
music.bnk48official,2018-05-17 04:00:02,258432
mobile.bnk48official,2018-05-17 04:00:02,254642
noey.bnk48office,2018-05-17 04:00:02,245565
kaimook.bnk48official,2018-05-17 04:00:02,229327
kaew.bnk48official,2018-05-17 04:00:02,206424
tarwaan.bnk48office,2018-05-17 04:00:02,184624
satchan.bnk48official,2018-05-17 04:00:02,180544
namneung.bnk48official,2018-05-17 04:00:02,172008
pupe.bnk48official,2018-05-17 04:00:02,161339
miori.bnk48official,2018-05-17 04:00:02,153562
namsai.bnk48official,2018-05-17 04:00:02,153257
jane.bnk48official,2018-05-17 04:00:02,150329
can.bnk48official,2018-05-17 04:00:02,146690
rinaizuta.bnk48official,2018-05-17 04:00:02,134107
jaa.bnk48official,2018-05-17 04:00:02,133425
korn.bnk48official,2018-05-17 04:00:02,128474
mind.bnk48official,2018-05-17 04:00:02,122357
maysa.bnk48official,2018-05-17 04:00:02,121960
nink.bnk48official,2018-05-17 04:00:02,115994
kate.bnk48official,2018-05-17 04:00:02,108646
piam.bnk48office,2018-05-17 04:00:02,108267
jib.bnk48office,2018-05-17 04:00:02,101868
mewnich.bnk48official,2018-05-17 04:00:02,80568
fond.bnk48office,2018-05-17 04:00:02,69492
june.bnk48office,2018-05-17 04:00:02,67646
cake.bnk48official,2018-05-17 04:00:02,49900
bamboo.bnk48office,2018-05-17 04:00:02,48585
aom.bnk48official,2018-05-17 04:00:02,45401
panda.bnk48official,2018-05-17 04:00:02,43860
deenee.bnk48official,2018-05-17 04:00:02,43254
pakwan.bnk48office,2018-05-17 04:00:02,42350
wee.bnk48official,2018-05-17 04:00:02,40594
myyu.bnk48official,2018-05-17 04:00:02,39800
phukkhom.bnk48office,2018-05-17 04:00:02,39405
fifa.bnk48official,2018-05-17 04:00:02,39343
kheng.bnk48official,2018-05-17 04:00:02,39310
niky.bnk48office,2018-05-17 04:00:02,37952
gygee.bnk48official,2018-05-17 04:00:02,36680
new.bnk48official,2018-05-17 04:00:02,36215
khamin.bnk48official,2018-05-17 04:00:02,35203
stang.bnk48office,2018-05-17 04:00:02,34881
view.bnk48official,2018-05-17 04:00:02,34853
minmin.bnk48office,2018-05-17 04:00:02,34575
natherine.bnk48official,2018-05-17 04:00:02,33829
maira.bnk48official,2018-05-17 04:00:02,33754
faii.bnk48official,2018-05-17 04:00:02,32555
oom.bnk48official,2018-05-17 04:00:02,32192
nine.bnk48official,2018-05-17 04:00:02,30034
pun.bnk48official,2018-05-17 03:00:02,446656
cherprang.bnk48official,2018-05-17 03:00:02,381863
orn.bnk48official,2018-05-17 03:00:02,291121
jennis.bnk48official,2018-05-17 03:00:02,268256
music.bnk48official,2018-05-17 03:00:02,258381
mobile.bnk48official,2018-05-17 03:00:02,254596
noey.bnk48office,2018-05-17 03:00:02,245521
kaimook.bnk48official,2018-05-17 03:00:02,229288
kaew.bnk48official,2018-05-17 03:00:02,206384
tarwaan.bnk48office,2018-05-17 03:00:02,184596
satchan.bnk48official,2018-05-17 03:00:02,180511
namneung.bnk48official,2018-05-17 03:00:02,171989
pupe.bnk48official,2018-05-17 03:00:02,161302
miori.bnk48official,2018-05-17 03:00:02,153534
namsai.bnk48official,2018-05-17 03:00:02,153233
jane.bnk48official,2018-05-17 03:00:02,150300
can.bnk48official,2018-05-17 03:00:02,146661
rinaizuta.bnk48official,2018-05-17 03:00:02,134079
jaa.bnk48official,2018-05-17 03:00:02,133398
korn.bnk48official,2018-05-17 03:00:02,128447
mind.bnk48official,2018-05-17 03:00:02,122328
maysa.bnk48official,2018-05-17 03:00:02,121934
nink.bnk48official,2018-05-17 03:00:02,115973
kate.bnk48official,2018-05-17 03:00:02,108626
piam.bnk48office,2018-05-17 03:00:02,108246
jib.bnk48office,2018-05-17 03:00:02,101849
mewnich.bnk48official,2018-05-17 03:00:02,80540
fond.bnk48office,2018-05-17 03:00:02,69466
june.bnk48office,2018-05-17 03:00:02,67631
cake.bnk48official,2018-05-17 03:00:02,49881
bamboo.bnk48office,2018-05-17 03:00:02,48564
aom.bnk48official,2018-05-17 03:00:02,45385
panda.bnk48official,2018-05-17 03:00:02,43848
deenee.bnk48official,2018-05-17 03:00:02,43243
pakwan.bnk48office,2018-05-17 03:00:02,42336
wee.bnk48official,2018-05-17 03:00:02,40575
myyu.bnk48official,2018-05-17 03:00:02,39785
phukkhom.bnk48office,2018-05-17 03:00:02,39387
fifa.bnk48official,2018-05-17 03:00:02,39333
kheng.bnk48official,2018-05-17 03:00:02,39295
niky.bnk48office,2018-05-17 03:00:02,37938
gygee.bnk48official,2018-05-17 03:00:02,36666
new.bnk48official,2018-05-17 03:00:02,36199
khamin.bnk48official,2018-05-17 03:00:02,35188
stang.bnk48office,2018-05-17 03:00:02,34867
view.bnk48official,2018-05-17 03:00:02,34835
minmin.bnk48office,2018-05-17 03:00:02,34562
natherine.bnk48official,2018-05-17 03:00:02,33822
maira.bnk48official,2018-05-17 03:00:02,33745
faii.bnk48official,2018-05-17 03:00:02,32543
oom.bnk48official,2018-05-17 03:00:02,32178
nine.bnk48official,2018-05-17 03:00:02,30022
pun.bnk48official,2018-05-17 02:00:02,446595
cherprang.bnk48official,2018-05-17 02:00:02,381824
orn.bnk48official,2018-05-17 02:00:02,291072
jennis.bnk48official,2018-05-17 02:00:02,268222
music.bnk48official,2018-05-17 02:00:02,258340
mobile.bnk48official,2018-05-17 02:00:02,254546
noey.bnk48office,2018-05-17 02:00:02,245477
kaimook.bnk48official,2018-05-17 02:00:02,229254
kaew.bnk48official,2018-05-17 02:00:02,206348
tarwaan.bnk48office,2018-05-17 02:00:02,184571
satchan.bnk48official,2018-05-17 02:00:02,180484
namneung.bnk48official,2018-05-17 02:00:02,171955
pupe.bnk48official,2018-05-17 02:00:02,161277
miori.bnk48official,2018-05-17 02:00:02,153511
namsai.bnk48official,2018-05-17 02:00:02,153216
jane.bnk48official,2018-05-17 02:00:02,150278
can.bnk48official,2018-05-17 02:00:02,146645
rinaizuta.bnk48official,2018-05-17 02:00:02,134056
jaa.bnk48official,2018-05-17 02:00:02,133381
korn.bnk48official,2018-05-17 02:00:02,128430
mind.bnk48official,2018-05-17 02:00:02,122312
maysa.bnk48official,2018-05-17 02:00:02,121918
nink.bnk48official,2018-05-17 02:00:02,115962
kate.bnk48official,2018-05-17 02:00:02,108615
piam.bnk48office,2018-05-17 02:00:02,108231
jib.bnk48office,2018-05-17 02:00:02,101837
mewnich.bnk48official,2018-05-17 02:00:02,80497
fond.bnk48office,2018-05-17 02:00:02,69437
june.bnk48office,2018-05-17 02:00:02,67604
cake.bnk48official,2018-05-17 02:00:02,49864
bamboo.bnk48office,2018-05-17 02:00:02,48543
aom.bnk48official,2018-05-17 02:00:02,45357
panda.bnk48official,2018-05-17 02:00:02,43832
deenee.bnk48official,2018-05-17 02:00:02,43234
pakwan.bnk48office,2018-05-17 02:00:02,42311
wee.bnk48official,2018-05-17 02:00:02,40555
myyu.bnk48official,2018-05-17 02:00:02,39763
phukkhom.bnk48office,2018-05-17 02:00:02,39362
fifa.bnk48official,2018-05-17 02:00:02,39317
kheng.bnk48official,2018-05-17 02:00:02,39273
niky.bnk48office,2018-05-17 02:00:02,37916
gygee.bnk48official,2018-05-17 02:00:02,36646
new.bnk48official,2018-05-17 02:00:02,36176
khamin.bnk48official,2018-05-17 02:00:02,35169
stang.bnk48office,2018-05-17 02:00:02,34848
view.bnk48official,2018-05-17 02:00:02,34813
minmin.bnk48office,2018-05-17 02:00:02,34542
natherine.bnk48official,2018-05-17 02:00:02,33801
maira.bnk48official,2018-05-17 02:00:02,33722
faii.bnk48official,2018-05-17 02:00:02,32520
oom.bnk48official,2018-05-17 02:00:02,32156
nine.bnk48official,2018-05-17 02:00:02,30001
pun.bnk48official,2018-05-17 01:00:03,446538
cherprang.bnk48official,2018-05-17 01:00:03,381793
orn.bnk48official,2018-05-17 01:00:03,291026
jennis.bnk48official,2018-05-17 01:00:03,268195
music.bnk48official,2018-05-17 01:00:03,258310
mobile.bnk48official,2018-05-17 01:00:03,254513
noey.bnk48office,2018-05-17 01:00:03,245445
kaimook.bnk48official,2018-05-17 01:00:03,229228
kaew.bnk48official,2018-05-17 01:00:03,206309
tarwaan.bnk48office,2018-05-17 01:00:03,184549
satchan.bnk48official,2018-05-17 01:00:03,180456
namneung.bnk48official,2018-05-17 01:00:03,171920
pupe.bnk48official,2018-05-17 01:00:03,161257
miori.bnk48official,2018-05-17 01:00:03,153496
namsai.bnk48official,2018-05-17 01:00:03,153197
jane.bnk48official,2018-05-17 01:00:03,150260
can.bnk48official,2018-05-17 01:00:03,146628
rinaizuta.bnk48official,2018-05-17 01:00:03,134034
jaa.bnk48official,2018-05-17 01:00:03,133364
korn.bnk48official,2018-05-17 01:00:03,128407
mind.bnk48official,2018-05-17 01:00:03,122302
maysa.bnk48official,2018-05-17 01:00:03,121910
nink.bnk48official,2018-05-17 01:00:03,115950
kate.bnk48official,2018-05-17 01:00:03,108603
piam.bnk48office,2018-05-17 01:00:03,108224
jib.bnk48office,2018-05-17 01:00:03,101826
mewnich.bnk48official,2018-05-17 01:00:03,80468
fond.bnk48office,2018-05-17 01:00:03,69410
june.bnk48office,2018-05-17 01:00:03,67586
cake.bnk48official,2018-05-17 01:00:03,49854
bamboo.bnk48office,2018-05-17 01:00:03,48534
aom.bnk48official,2018-05-17 01:00:03,45343
panda.bnk48official,2018-05-17 01:00:03,43823
deenee.bnk48official,2018-05-17 01:00:03,43224
pakwan.bnk48office,2018-05-17 01:00:03,42296
wee.bnk48official,2018-05-17 01:00:03,40540
myyu.bnk48official,2018-05-17 01:00:03,39745
phukkhom.bnk48office,2018-05-17 01:00:03,39354
fifa.bnk48official,2018-05-17 01:00:03,39310
kheng.bnk48official,2018-05-17 01:00:03,39256
niky.bnk48office,2018-05-17 01:00:03,37906
gygee.bnk48official,2018-05-17 01:00:03,36636
new.bnk48official,2018-05-17 01:00:03,36161
khamin.bnk48official,2018-05-17 01:00:03,35157
stang.bnk48office,2018-05-17 01:00:03,34834
view.bnk48official,2018-05-17 01:00:03,34799
minmin.bnk48office,2018-05-17 01:00:03,34535
natherine.bnk48official,2018-05-17 01:00:03,33789
maira.bnk48official,2018-05-17 01:00:03,33714
faii.bnk48official,2018-05-17 01:00:03,32511
oom.bnk48official,2018-05-17 01:00:03,32148
nine.bnk48official,2018-05-17 01:00:03,29991
pun.bnk48official,2018-05-17 00:00:03,446468
cherprang.bnk48official,2018-05-17 00:00:03,381754
orn.bnk48official,2018-05-17 00:00:03,290994
jennis.bnk48official,2018-05-17 00:00:03,268164
music.bnk48official,2018-05-17 00:00:03,258278
mobile.bnk48official,2018-05-17 00:00:03,254480
noey.bnk48office,2018-05-17 00:00:03,245411
kaimook.bnk48official,2018-05-17 00:00:03,229203
kaew.bnk48official,2018-05-17 00:00:03,206282
tarwaan.bnk48office,2018-05-17 00:00:03,184529
satchan.bnk48official,2018-05-17 00:00:03,180431
namneung.bnk48official,2018-05-17 00:00:03,171895
pupe.bnk48official,2018-05-17 00:00:03,161242
miori.bnk48official,2018-05-17 00:00:03,153480
namsai.bnk48official,2018-05-17 00:00:03,153177
jane.bnk48official,2018-05-17 00:00:03,150236
can.bnk48official,2018-05-17 00:00:03,146615
rinaizuta.bnk48official,2018-05-17 00:00:03,134026
jaa.bnk48official,2018-05-17 00:00:03,133344
korn.bnk48official,2018-05-17 00:00:03,128393
mind.bnk48official,2018-05-17 00:00:03,122286
maysa.bnk48official,2018-05-17 00:00:03,121893
nink.bnk48official,2018-05-17 00:00:03,115937
kate.bnk48official,2018-05-17 00:00:03,108589
piam.bnk48office,2018-05-17 00:00:03,108212
jib.bnk48office,2018-05-17 00:00:03,101811
mewnich.bnk48official,2018-05-17 00:00:03,80426
fond.bnk48office,2018-05-17 00:00:03,69377
june.bnk48office,2018-05-17 00:00:03,67555
cake.bnk48official,2018-05-17 00:00:03,49836
bamboo.bnk48office,2018-05-17 00:00:03,48508
aom.bnk48official,2018-05-17 00:00:03,45324
panda.bnk48official,2018-05-17 00:00:03,43811
deenee.bnk48official,2018-05-17 00:00:03,43212
pakwan.bnk48office,2018-05-17 00:00:03,42274
wee.bnk48official,2018-05-17 00:00:03,40515
myyu.bnk48official,2018-05-17 00:00:03,39728
phukkhom.bnk48office,2018-05-17 00:00:03,39332
fifa.bnk48official,2018-05-17 00:00:03,39299
kheng.bnk48official,2018-05-17 00:00:03,39238
niky.bnk48office,2018-05-17 00:00:03,37886
gygee.bnk48official,2018-05-17 00:00:03,36616
new.bnk48official,2018-05-17 00:00:03,36143
khamin.bnk48official,2018-05-17 00:00:03,35145
stang.bnk48office,2018-05-17 00:00:03,34815
view.bnk48official,2018-05-17 00:00:03,34776
minmin.bnk48office,2018-05-17 00:00:03,34518
natherine.bnk48official,2018-05-17 00:00:03,33771
maira.bnk48official,2018-05-17 00:00:03,33696
faii.bnk48official,2018-05-17 00:00:03,32493
oom.bnk48official,2018-05-17 00:00:03,32128
nine.bnk48official,2018-05-17 00:00:03,29971
pun.bnk48official,2018-05-16 23:00:02,446427
cherprang.bnk48official,2018-05-16 23:00:02,381722
orn.bnk48official,2018-05-16 23:00:02,290951
jennis.bnk48official,2018-05-16 23:00:02,268126
music.bnk48official,2018-05-16 23:00:02,258248
mobile.bnk48official,2018-05-16 23:00:02,254442
noey.bnk48office,2018-05-16 23:00:02,245373
kaimook.bnk48official,2018-05-16 23:00:02,229173
kaew.bnk48official,2018-05-16 23:00:02,206254
tarwaan.bnk48office,2018-05-16 23:00:02,184507
satchan.bnk48official,2018-05-16 23:00:02,180401
namneung.bnk48official,2018-05-16 23:00:02,171867
pupe.bnk48official,2018-05-16 23:00:02,161219
miori.bnk48official,2018-05-16 23:00:02,153462
namsai.bnk48official,2018-05-16 23:00:02,153153
jane.bnk48official,2018-05-16 23:00:02,150213
can.bnk48official,2018-05-16 23:00:02,146592
rinaizuta.bnk48official,2018-05-16 23:00:02,134010
jaa.bnk48official,2018-05-16 23:00:02,133325
korn.bnk48official,2018-05-16 23:00:02,128370
mind.bnk48official,2018-05-16 23:00:02,122270
maysa.bnk48official,2018-05-16 23:00:02,121881
nink.bnk48official,2018-05-16 23:00:02,115922
kate.bnk48official,2018-05-16 23:00:02,108572
piam.bnk48office,2018-05-16 23:00:02,108198
jib.bnk48office,2018-05-16 23:00:02,101800
mewnich.bnk48official,2018-05-16 23:00:02,80389
fond.bnk48office,2018-05-16 23:00:02,69344
june.bnk48office,2018-05-16 23:00:02,67527
cake.bnk48official,2018-05-16 23:00:02,49815
bamboo.bnk48office,2018-05-16 23:00:02,48477
aom.bnk48official,2018-05-16 23:00:02,45309
panda.bnk48official,2018-05-16 23:00:02,43796
deenee.bnk48official,2018-05-16 23:00:02,43200
pakwan.bnk48office,2018-05-16 23:00:02,42255
wee.bnk48official,2018-05-16 23:00:02,40497
myyu.bnk48official,2018-05-16 23:00:02,39705
phukkhom.bnk48office,2018-05-16 23:00:02,39305
fifa.bnk48official,2018-05-16 23:00:02,39282
kheng.bnk48official,2018-05-16 23:00:02,39216
niky.bnk48office,2018-05-16 23:00:02,37859
gygee.bnk48official,2018-05-16 23:00:02,36599
new.bnk48official,2018-05-16 23:00:02,36120
khamin.bnk48official,2018-05-16 23:00:02,35126
stang.bnk48office,2018-05-16 23:00:02,34796
view.bnk48official,2018-05-16 23:00:02,34757
minmin.bnk48office,2018-05-16 23:00:02,34497
natherine.bnk48official,2018-05-16 23:00:02,33750
maira.bnk48official,2018-05-16 23:00:02,33676
faii.bnk48official,2018-05-16 23:00:02,32471
oom.bnk48official,2018-05-16 23:00:02,32107
nine.bnk48official,2018-05-16 23:00:02,29952
pun.bnk48official,2018-05-16 22:00:02,446417
cherprang.bnk48official,2018-05-16 22:00:02,381713
orn.bnk48official,2018-05-16 22:00:02,290941
jennis.bnk48official,2018-05-16 22:00:02,268111
music.bnk48official,2018-05-16 22:00:02,258240
