name,datetime (utc timezone),fan_count
bnk48official.piam,2018-05-28 15:00:00,58660
bnk48official.izutarina,2018-05-28 15:00:00,54085
bnk48official.jib,2018-05-28 15:00:00,47178
bnk48official.fond,2018-05-28 15:00:00,46846
bnk48official.ratah,2018-05-28 15:00:00,42414
bnk48official.kate,2018-05-28 15:00:00,40031
bnk48official.june,2018-05-28 15:00:00,35556
bnk48official.bamboo,2018-05-28 15:00:00,24444
bnk48official.cake,2018-05-28 15:00:00,20418
bnk48official.panda,2018-05-28 15:00:00,19127
bnk48official.wee,2018-05-28 15:00:00,18601
bnk48official.phukkhom,2018-05-28 15:00:00,15705
bnk48official.kheng,2018-05-28 15:00:00,15038
bnk48official.new,2018-05-28 15:00:00,14582
bnk48official.niky,2018-05-28 15:00:00,13624
bnk48official.natherine,2018-05-28 15:00:00,13408
pakwan.bnk48official,2018-05-28 15:00:00,13408
bnk48official.oom,2018-05-28 15:00:00,12599
bnk48official.faii,2018-05-28 15:00:00,12533
bnk48official.aom,2018-05-28 15:00:00,12466
bnk48official.view,2018-05-28 15:00:00,12360
bnk48official.minmin,2018-05-28 15:00:00,10922
bnk48official.maira,2018-05-28 15:00:00,10048
bnk48official.stang,2018-05-28 15:00:00,10045
bnk48official.deenee,2018-05-28 15:00:00,9976
bnk48official.gygee,2018-05-28 15:00:00,9526
bnk48official.khamin,2018-05-28 15:00:00,9153
bnk48official.myyu,2018-05-28 15:00:00,9062
bnk48official.nine,2018-05-28 15:00:00,7002
bnk48official.fifa,2018-05-28 15:00:00,5329
bnk48official.pun,2018-05-28 14:00:00,454158
bnk48official.cherprang,2018-05-28 14:00:00,413776
bnk48official.orn,2018-05-28 14:00:00,265158
bnk48official.noey,2018-05-28 14:00:00,212401
bnk48official.jennis,2018-05-28 14:00:00,208078
bnk48official.music,2018-05-28 14:00:00,203565
bnk48official.kaimook,2018-05-28 14:00:00,201084
bnk48official.mobile,2018-05-28 14:00:00,200698
bnk48official.kaew,2018-05-28 14:00:00,164765
bnk48official.jan,2018-05-28 14:00:00,134089
bnk48official.satchan,2018-05-28 14:00:00,129026
bnk48official.tarwaan,2018-05-28 14:00:00,126135
bnk48official.namneung,2018-05-28 14:00:00,123711
bnk48official.pupe,2018-05-28 14:00:00,116300
bnk48official.can,2018-05-28 14:00:00,105414
bnk48official.namsai,2018-05-28 14:00:00,97795
bnk48official.miori,2018-05-28 14:00:00,85071
bnk48official.mewnich,2018-05-28 14:00:00,81948
bnk48official.jane,2018-05-28 14:00:00,76409
bnk48official.korn,2018-05-28 14:00:00,74221
bnk48official.mind,2018-05-28 14:00:00,70564
bnk48official.maysa,2018-05-28 14:00:00,69251
bnk48official.nink,2018-05-28 14:00:00,62890
bnk48official.jaa,2018-05-28 14:00:00,59245
bnk48official.piam,2018-05-28 14:00:00,58645
bnk48official.izutarina,2018-05-28 14:00:00,54061
bnk48official.jib,2018-05-28 14:00:00,47158
bnk48official.fond,2018-05-28 14:00:00,46815
bnk48official.ratah,2018-05-28 14:00:00,42387
bnk48official.kate,2018-05-28 14:00:00,40028
bnk48official.june,2018-05-28 14:00:00,35548
bnk48official.bamboo,2018-05-28 14:00:00,24432
bnk48official.cake,2018-05-28 14:00:00,20412
bnk48official.panda,2018-05-28 14:00:00,19113
bnk48official.wee,2018-05-28 14:00:00,18590
bnk48official.phukkhom,2018-05-28 14:00:00,15698
bnk48official.kheng,2018-05-28 14:00:00,15027
bnk48official.new,2018-05-28 14:00:00,14575
bnk48official.niky,2018-05-28 14:00:00,13618
bnk48official.natherine,2018-05-28 14:00:00,13400
pakwan.bnk48official,2018-05-28 14:00:00,13397
bnk48official.oom,2018-05-28 14:00:00,12584
bnk48official.faii,2018-05-28 14:00:00,12529
bnk48official.aom,2018-05-28 14:00:00,12462
bnk48official.view,2018-05-28 14:00:00,12339
bnk48official.minmin,2018-05-28 14:00:00,10911
bnk48official.maira,2018-05-28 14:00:00,10045
bnk48official.stang,2018-05-28 14:00:00,10039
bnk48official.deenee,2018-05-28 14:00:00,9971
bnk48official.gygee,2018-05-28 14:00:00,9525
bnk48official.khamin,2018-05-28 14:00:00,9150
bnk48official.myyu,2018-05-28 14:00:00,9059
bnk48official.nine,2018-05-28 14:00:00,6988
bnk48official.fifa,2018-05-28 14:00:00,5325
bnk48official.pun,2018-05-28 13:00:00,454104
bnk48official.cherprang,2018-05-28 13:00:00,413691
bnk48official.orn,2018-05-28 13:00:00,265104
bnk48official.noey,2018-05-28 13:00:00,212354
bnk48official.jennis,2018-05-28 13:00:00,208026
bnk48official.music,2018-05-28 13:00:00,203520
bnk48official.kaimook,2018-05-28 13:00:00,201030
bnk48official.mobile,2018-05-28 13:00:00,200628
bnk48official.kaew,2018-05-28 13:00:00,164741
bnk48official.jan,2018-05-28 13:00:00,134078
bnk48official.satchan,2018-05-28 13:00:00,129001
bnk48official.tarwaan,2018-05-28 13:00:00,126097
bnk48official.namneung,2018-05-28 13:00:00,123689
bnk48official.pupe,2018-05-28 13:00:00,116267
bnk48official.can,2018-05-28 13:00:00,105394
bnk48official.namsai,2018-05-28 13:00:00,97775
bnk48official.miori,2018-05-28 13:00:00,85061
bnk48official.mewnich,2018-05-28 13:00:00,81922
bnk48official.jane,2018-05-28 13:00:00,76392
bnk48official.korn,2018-05-28 13:00:00,74198
bnk48official.mind,2018-05-28 13:00:00,70507
bnk48official.maysa,2018-05-28 13:00:00,69236
bnk48official.nink,2018-05-28 13:00:00,62877
bnk48official.jaa,2018-05-28 13:00:00,59209
bnk48official.piam,2018-05-28 13:00:00,58630
bnk48official.izutarina,2018-05-28 13:00:00,54042
bnk48official.jib,2018-05-28 13:00:00,47145
bnk48official.fond,2018-05-28 13:00:00,46795
bnk48official.ratah,2018-05-28 13:00:00,42369
bnk48official.kate,2018-05-28 13:00:00,40024
bnk48official.june,2018-05-28 13:00:00,35539
bnk48official.bamboo,2018-05-28 13:00:00,24422
bnk48official.cake,2018-05-28 13:00:00,20404
bnk48official.panda,2018-05-28 13:00:00,19104
bnk48official.wee,2018-05-28 13:00:00,18580
bnk48official.phukkhom,2018-05-28 13:00:00,15692
bnk48official.kheng,2018-05-28 13:00:00,15015
bnk48official.new,2018-05-28 13:00:00,14564
bnk48official.niky,2018-05-28 13:00:00,13609
bnk48official.natherine,2018-05-28 13:00:00,13393
pakwan.bnk48official,2018-05-28 13:00:00,13389
bnk48official.oom,2018-05-28 13:00:00,12573
bnk48official.faii,2018-05-28 13:00:00,12521
bnk48official.aom,2018-05-28 13:00:00,12454
bnk48official.view,2018-05-28 13:00:00,12317
bnk48official.minmin,2018-05-28 13:00:00,10899
bnk48official.maira,2018-05-28 13:00:00,10036
bnk48official.stang,2018-05-28 13:00:00,10034
bnk48official.deenee,2018-05-28 13:00:00,9961
bnk48official.gygee,2018-05-28 13:00:00,9521
bnk48official.khamin,2018-05-28 13:00:00,9150
bnk48official.myyu,2018-05-28 13:00:00,9052
bnk48official.nine,2018-05-28 13:00:00,6972
bnk48official.fifa,2018-05-28 13:00:00,5322
bnk48official.pun,2018-05-28 12:00:00,454060
bnk48official.cherprang,2018-05-28 12:00:00,413629
bnk48official.orn,2018-05-28 12:00:00,265059
bnk48official.noey,2018-05-28 12:00:00,212320
bnk48official.jennis,2018-05-28 12:00:00,207991
bnk48official.music,2018-05-28 12:00:00,203468
bnk48official.kaimook,2018-05-28 12:00:00,200980
bnk48official.mobile,2018-05-28 12:00:00,200582
bnk48official.kaew,2018-05-28 12:00:00,164711
bnk48official.jan,2018-05-28 12:00:00,134067
bnk48official.satchan,2018-05-28 12:00:00,128975
bnk48official.tarwaan,2018-05-28 12:00:00,126053
bnk48official.namneung,2018-05-28 12:00:00,123662
bnk48official.pupe,2018-05-28 12:00:00,116236
bnk48official.can,2018-05-28 12:00:00,105374
bnk48official.namsai,2018-05-28 12:00:00,97744
bnk48official.miori,2018-05-28 12:00:00,85038
bnk48official.mewnich,2018-05-28 12:00:00,81896
bnk48official.jane,2018-05-28 12:00:00,76369
bnk48official.korn,2018-05-28 12:00:00,74174
bnk48official.mind,2018-05-28 12:00:00,70447
bnk48official.maysa,2018-05-28 12:00:00,69212
bnk48official.nink,2018-05-28 12:00:00,62860
bnk48official.jaa,2018-05-28 12:00:00,59173
bnk48official.piam,2018-05-28 12:00:00,58609
bnk48official.izutarina,2018-05-28 12:00:00,54030
bnk48official.jib,2018-05-28 12:00:00,47126
bnk48official.fond,2018-05-28 12:00:00,46763
bnk48official.ratah,2018-05-28 12:00:00,42349
bnk48official.kate,2018-05-28 12:00:00,40012
bnk48official.june,2018-05-28 12:00:00,35530
bnk48official.bamboo,2018-05-28 12:00:00,24406
bnk48official.cake,2018-05-28 12:00:00,20392
bnk48official.panda,2018-05-28 12:00:00,19092
bnk48official.wee,2018-05-28 12:00:00,18571
bnk48official.phukkhom,2018-05-28 12:00:00,15690
bnk48official.kheng,2018-05-28 12:00:00,15002
bnk48official.new,2018-05-28 12:00:00,14550
bnk48official.niky,2018-05-28 12:00:00,13605
bnk48official.natherine,2018-05-28 12:00:00,13390
pakwan.bnk48official,2018-05-28 12:00:00,13383
bnk48official.oom,2018-05-28 12:00:00,12564
bnk48official.faii,2018-05-28 12:00:00,12517
bnk48official.aom,2018-05-28 12:00:00,12449
bnk48official.view,2018-05-28 12:00:00,12292
bnk48official.minmin,2018-05-28 12:00:00,10886
bnk48official.maira,2018-05-28 12:00:00,10033
bnk48official.stang,2018-05-28 12:00:00,10031
bnk48official.deenee,2018-05-28 12:00:00,9954
bnk48official.gygee,2018-05-28 12:00:00,9518
bnk48official.khamin,2018-05-28 12:00:00,9149
bnk48official.myyu,2018-05-28 12:00:00,9047
bnk48official.nine,2018-05-28 12:00:00,6965
bnk48official.fifa,2018-05-28 12:00:00,5321
bnk48official.pun,2018-05-28 11:00:00,454019
bnk48official.cherprang,2018-05-28 11:00:00,413574
bnk48official.orn,2018-05-28 11:00:00,265019
bnk48official.noey,2018-05-28 11:00:00,212286
bnk48official.jennis,2018-05-28 11:00:00,207957
bnk48official.music,2018-05-28 11:00:00,203425
bnk48official.kaimook,2018-05-28 11:00:00,200924
bnk48official.mobile,2018-05-28 11:00:00,200533
bnk48official.kaew,2018-05-28 11:00:00,164685
bnk48official.jan,2018-05-28 11:00:00,134062
bnk48official.satchan,2018-05-28 11:00:00,128958
bnk48official.tarwaan,2018-05-28 11:00:00,125999
bnk48official.namneung,2018-05-28 11:00:00,123641
bnk48official.pupe,2018-05-28 11:00:00,116209
bnk48official.can,2018-05-28 11:00:00,105358
bnk48official.namsai,2018-05-28 11:00:00,97727
bnk48official.miori,2018-05-28 11:00:00,85030
bnk48official.mewnich,2018-05-28 11:00:00,81877
bnk48official.jane,2018-05-28 11:00:00,76355
bnk48official.korn,2018-05-28 11:00:00,74150
bnk48official.mind,2018-05-28 11:00:00,70428
bnk48official.maysa,2018-05-28 11:00:00,69199
bnk48official.nink,2018-05-28 11:00:00,62852
bnk48official.jaa,2018-05-28 11:00:00,59094
bnk48official.piam,2018-05-28 11:00:00,58597
bnk48official.izutarina,2018-05-28 11:00:00,54022
bnk48official.jib,2018-05-28 11:00:00,47118
bnk48official.fond,2018-05-28 11:00:00,46734
bnk48official.ratah,2018-05-28 11:00:00,42327
bnk48official.kate,2018-05-28 11:00:00,40008
bnk48official.june,2018-05-28 11:00:00,35517
bnk48official.bamboo,2018-05-28 11:00:00,24392
bnk48official.cake,2018-05-28 11:00:00,20385
bnk48official.panda,2018-05-28 11:00:00,19085
bnk48official.wee,2018-05-28 11:00:00,18562
bnk48official.phukkhom,2018-05-28 11:00:00,15684
bnk48official.kheng,2018-05-28 11:00:00,14992
bnk48official.new,2018-05-28 11:00:00,14543
bnk48official.niky,2018-05-28 11:00:00,13597
bnk48official.natherine,2018-05-28 11:00:00,13380
pakwan.bnk48official,2018-05-28 11:00:00,13375
bnk48official.oom,2018-05-28 11:00:00,12555
bnk48official.faii,2018-05-28 11:00:00,12513
bnk48official.aom,2018-05-28 11:00:00,12442
bnk48official.view,2018-05-28 11:00:00,12262
bnk48official.minmin,2018-05-28 11:00:00,10879
bnk48official.maira,2018-05-28 11:00:00,10030
bnk48official.stang,2018-05-28 11:00:00,10026
bnk48official.deenee,2018-05-28 11:00:00,9949
bnk48official.gygee,2018-05-28 11:00:00,9513
bnk48official.khamin,2018-05-28 11:00:00,9147
bnk48official.myyu,2018-05-28 11:00:00,9041
bnk48official.nine,2018-05-28 11:00:00,6954
bnk48official.fifa,2018-05-28 11:00:00,5316
bnk48official.pun,2018-05-28 10:00:00,453974
bnk48official.cherprang,2018-05-28 10:00:00,413518
bnk48official.orn,2018-05-28 10:00:00,264966
bnk48official.noey,2018-05-28 10:00:00,212251
bnk48official.jennis,2018-05-28 10:00:00,207921
bnk48official.music,2018-05-28 10:00:00,203377
bnk48official.kaimook,2018-05-28 10:00:00,200883
bnk48official.mobile,2018-05-28 10:00:00,200473
bnk48official.kaew,2018-05-28 10:00:00,164659
bnk48official.jan,2018-05-28 10:00:00,134054
bnk48official.satchan,2018-05-28 10:00:00,128946
bnk48official.tarwaan,2018-05-28 10:00:00,125977
bnk48official.namneung,2018-05-28 10:00:00,123632
bnk48official.pupe,2018-05-28 10:00:00,116185
bnk48official.can,2018-05-28 10:00:00,105350
bnk48official.namsai,2018-05-28 10:00:00,97722
bnk48official.miori,2018-05-28 10:00:00,85019
bnk48official.mewnich,2018-05-28 10:00:00,81852
bnk48official.jane,2018-05-28 10:00:00,76343
bnk48official.korn,2018-05-28 10:00:00,74139
bnk48official.mind,2018-05-28 10:00:00,70420
bnk48official.maysa,2018-05-28 10:00:00,69189
bnk48official.nink,2018-05-28 10:00:00,62846
bnk48official.jaa,2018-05-28 10:00:00,59045
bnk48official.piam,2018-05-28 10:00:00,58592
bnk48official.izutarina,2018-05-28 10:00:00,54014
bnk48official.jib,2018-05-28 10:00:00,47110
bnk48official.fond,2018-05-28 10:00:00,46713
bnk48official.ratah,2018-05-28 10:00:00,42302
bnk48official.kate,2018-05-28 10:00:00,40006
bnk48official.june,2018-05-28 10:00:00,35504
bnk48official.bamboo,2018-05-28 10:00:00,24378
bnk48official.cake,2018-05-28 10:00:00,20375
bnk48official.panda,2018-05-28 10:00:00,19076
bnk48official.wee,2018-05-28 10:00:00,18556
bnk48official.phukkhom,2018-05-28 10:00:00,15676
bnk48official.kheng,2018-05-28 10:00:00,14984
bnk48official.new,2018-05-28 10:00:00,14532
bnk48official.niky,2018-05-28 10:00:00,13588
pakwan.bnk48official,2018-05-28 10:00:00,13371
bnk48official.natherine,2018-05-28 10:00:00,13366
bnk48official.oom,2018-05-28 10:00:00,12549
bnk48official.faii,2018-05-28 10:00:00,12507
bnk48official.aom,2018-05-28 10:00:00,12434
bnk48official.view,2018-05-28 10:00:00,12219
bnk48official.minmin,2018-05-28 10:00:00,10859
bnk48official.maira,2018-05-28 10:00:00,10020
bnk48official.deenee,2018-05-28 10:00:00,9943
bnk48official.stang,2018-05-28 10:00:00,9943
bnk48official.gygee,2018-05-28 10:00:00,9509
bnk48official.khamin,2018-05-28 10:00:00,9145
bnk48official.myyu,2018-05-28 10:00:00,9033
bnk48official.nine,2018-05-28 10:00:00,6943
bnk48official.fifa,2018-05-28 10:00:00,5312
bnk48official.pun,2018-05-28 09:00:00,453950
bnk48official.cherprang,2018-05-28 09:00:00,413486
bnk48official.orn,2018-05-28 09:00:00,264942
bnk48official.noey,2018-05-28 09:00:00,212231
bnk48official.jennis,2018-05-28 09:00:00,207898
bnk48official.music,2018-05-28 09:00:00,203334
bnk48official.kaimook,2018-05-28 09:00:00,200854
bnk48official.mobile,2018-05-28 09:00:00,200432
bnk48official.kaew,2018-05-28 09:00:00,164633
bnk48official.jan,2018-05-28 09:00:00,134047
bnk48official.satchan,2018-05-28 09:00:00,128932
bnk48official.tarwaan,2018-05-28 09:00:00,125953
bnk48official.namneung,2018-05-28 09:00:00,123614
bnk48official.pupe,2018-05-28 09:00:00,116161
bnk48official.can,2018-05-28 09:00:00,105337
bnk48official.namsai,2018-05-28 09:00:00,97706
bnk48official.miori,2018-05-28 09:00:00,85010
bnk48official.mewnich,2018-05-28 09:00:00,81826
bnk48official.jane,2018-05-28 09:00:00,76333
bnk48official.korn,2018-05-28 09:00:00,74123
bnk48official.mind,2018-05-28 09:00:00,70402
bnk48official.maysa,2018-05-28 09:00:00,69172
bnk48official.nink,2018-05-28 09:00:00,62837
bnk48official.jaa,2018-05-28 09:00:00,59033
bnk48official.piam,2018-05-28 09:00:00,58580
bnk48official.izutarina,2018-05-28 09:00:00,54007
bnk48official.jib,2018-05-28 09:00:00,47099
bnk48official.fond,2018-05-28 09:00:00,46692
bnk48official.ratah,2018-05-28 09:00:00,42278
bnk48official.kate,2018-05-28 09:00:00,40001
bnk48official.june,2018-05-28 09:00:00,35494
bnk48official.bamboo,2018-05-28 09:00:00,24367
bnk48official.cake,2018-05-28 09:00:00,20366
bnk48official.panda,2018-05-28 09:00:00,19065
bnk48official.wee,2018-05-28 09:00:00,18547
bnk48official.phukkhom,2018-05-28 09:00:00,15671
bnk48official.kheng,2018-05-28 09:00:00,14970
bnk48official.new,2018-05-28 09:00:00,14522
bnk48official.niky,2018-05-28 09:00:00,13585
pakwan.bnk48official,2018-05-28 09:00:00,13364
bnk48official.natherine,2018-05-28 09:00:00,13355
bnk48official.oom,2018-05-28 09:00:00,12535
bnk48official.faii,2018-05-28 09:00:00,12501
bnk48official.aom,2018-05-28 09:00:00,12425
bnk48official.view,2018-05-28 09:00:00,12181
bnk48official.minmin,2018-05-28 09:00:00,10843
bnk48official.maira,2018-05-28 09:00:00,10012
bnk48official.deenee,2018-05-28 09:00:00,9939
bnk48official.stang,2018-05-28 09:00:00,9783
bnk48official.gygee,2018-05-28 09:00:00,9503
bnk48official.khamin,2018-05-28 09:00:00,9142
bnk48official.myyu,2018-05-28 09:00:00,9030
bnk48official.nine,2018-05-28 09:00:00,6937
bnk48official.fifa,2018-05-28 09:00:00,5308
bnk48official.pun,2018-05-28 08:00:00,453930
bnk48official.cherprang,2018-05-28 08:00:00,413453
bnk48official.orn,2018-05-28 08:00:00,264911
bnk48official.noey,2018-05-28 08:00:00,212209
bnk48official.jennis,2018-05-28 08:00:00,207878
bnk48official.music,2018-05-28 08:00:00,203298
bnk48official.kaimook,2018-05-28 08:00:00,200826
bnk48official.mobile,2018-05-28 08:00:00,200397
bnk48official.kaew,2018-05-28 08:00:00,164616
bnk48official.jan,2018-05-28 08:00:00,134042
bnk48official.satchan,2018-05-28 08:00:00,128920
bnk48official.tarwaan,2018-05-28 08:00:00,125940
bnk48official.namneung,2018-05-28 08:00:00,123601
bnk48official.pupe,2018-05-28 08:00:00,116145
bnk48official.can,2018-05-28 08:00:00,105330
bnk48official.namsai,2018-05-28 08:00:00,97693
bnk48official.miori,2018-05-28 08:00:00,85006
bnk48official.mewnich,2018-05-28 08:00:00,81817
bnk48official.jane,2018-05-28 08:00:00,76325
bnk48official.korn,2018-05-28 08:00:00,74110
bnk48official.mind,2018-05-28 08:00:00,70394
bnk48official.maysa,2018-05-28 08:00:00,69163
bnk48official.nink,2018-05-28 08:00:00,62833
bnk48official.jaa,2018-05-28 08:00:00,59030
bnk48official.piam,2018-05-28 08:00:00,58574
bnk48official.izutarina,2018-05-28 08:00:00,54005
bnk48official.jib,2018-05-28 08:00:00,47095
bnk48official.fond,2018-05-28 08:00:00,46676
bnk48official.ratah,2018-05-28 08:00:00,42259
bnk48official.kate,2018-05-28 08:00:00,39999
bnk48official.june,2018-05-28 08:00:00,35491
bnk48official.bamboo,2018-05-28 08:00:00,24358
bnk48official.cake,2018-05-28 08:00:00,20361
bnk48official.panda,2018-05-28 08:00:00,19056
bnk48official.wee,2018-05-28 08:00:00,18539
bnk48official.phukkhom,2018-05-28 08:00:00,15664
bnk48official.kheng,2018-05-28 08:00:00,14962
bnk48official.new,2018-05-28 08:00:00,14517
bnk48official.niky,2018-05-28 08:00:00,13581
pakwan.bnk48official,2018-05-28 08:00:00,13359
bnk48official.natherine,2018-05-28 08:00:00,13350
bnk48official.oom,2018-05-28 08:00:00,12527
bnk48official.faii,2018-05-28 08:00:00,12496
bnk48official.aom,2018-05-28 08:00:00,12416
bnk48official.view,2018-05-28 08:00:00,12114
bnk48official.minmin,2018-05-28 08:00:00,10830
bnk48official.maira,2018-05-28 08:00:00,10004
bnk48official.deenee,2018-05-28 08:00:00,9935
bnk48official.stang,2018-05-28 08:00:00,9634
bnk48official.gygee,2018-05-28 08:00:00,9500
bnk48official.khamin,2018-05-28 08:00:00,9142
bnk48official.myyu,2018-05-28 08:00:00,9027
bnk48official.nine,2018-05-28 08:00:00,6926
bnk48official.fifa,2018-05-28 08:00:00,5302
bnk48official.pun,2018-05-28 07:00:00,453918
bnk48official.cherprang,2018-05-28 07:00:00,413420
bnk48official.orn,2018-05-28 07:00:00,264886
bnk48official.noey,2018-05-28 07:00:00,212186
bnk48official.jennis,2018-05-28 07:00:00,207859
bnk48official.music,2018-05-28 07:00:00,203286
bnk48official.kaimook,2018-05-28 07:00:00,200795
bnk48official.mobile,2018-05-28 07:00:00,200364
bnk48official.kaew,2018-05-28 07:00:00,164603
bnk48official.jan,2018-05-28 07:00:00,134039
bnk48official.satchan,2018-05-28 07:00:00,128912
bnk48official.tarwaan,2018-05-28 07:00:00,125926
bnk48official.namneung,2018-05-28 07:00:00,123588
bnk48official.pupe,2018-05-28 07:00:00,116130
bnk48official.can,2018-05-28 07:00:00,105322
bnk48official.namsai,2018-05-28 07:00:00,97683
bnk48official.miori,2018-05-28 07:00:00,84995
bnk48official.mewnich,2018-05-28 07:00:00,81801
bnk48official.jane,2018-05-28 07:00:00,76305
bnk48official.korn,2018-05-28 07:00:00,74100
bnk48official.mind,2018-05-28 07:00:00,70382
bnk48official.maysa,2018-05-28 07:00:00,69156
bnk48official.nink,2018-05-28 07:00:00,62823
